US-Canada Border,01/01/1996 12:00:00 AM,Bus Passengers,162064,0
US-Canada Border,02/01/1996 12:00:00 AM,Bus Passengers,200148,162064
US-Canada Border,03/01/1996 12:00:00 AM,Bus Passengers,209231,181106
US-Canada Border,04/01/1996 12:00:00 AM,Bus Passengers,306249,190481
US-Canada Border,05/01/1996 12:00:00 AM,Bus Passengers,405742,219423
US-Canada Border,06/01/1996 12:00:00 AM,Bus Passengers,426751,256686
US-Canada Border,07/01/1996 12:00:00 AM,Bus Passengers,472417,285030
US-Canada Border,08/01/1996 12:00:00 AM,Bus Passengers,472802,311799
US-Canada Border,09/01/1996 12:00:00 AM,Bus Passengers,387914,331924
US-Canada Border,10/01/1996 12:00:00 AM,Bus Passengers,336459,338145
US-Canada Border,11/01/1996 12:00:00 AM,Bus Passengers,260237,337976
US-Canada Border,12/01/1996 12:00:00 AM,Bus Passengers,230067,330908
US-Canada Border,01/01/1997 12:00:00 AM,Bus Passengers,213538,322504
US-Canada Border,02/01/1997 12:00:00 AM,Bus Passengers,223338,314122
US-Canada Border,03/01/1997 12:00:00 AM,Bus Passengers,277805,307637
US-Canada Border,04/01/1997 12:00:00 AM,Bus Passengers,314955,305648
US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,413658,306229
US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,419344,312548
US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,453718,318481
US-Canada Border,08/01/1997 12:00:00 AM,Bus Passengers,504837,325598
US-Canada Border,09/01/1997 12:00:00 AM,Bus Passengers,385965,334559
US-Canada Border,10/01/1997 12:00:00 AM,Bus Passengers,335772,337006
US-Canada Border,11/01/1997 12:00:00 AM,Bus Passengers,267643,336949
US-Canada Border,12/01/1997 12:00:00 AM,Bus Passengers,313680,333935
US-Canada Border,01/01/1998 12:00:00 AM,Bus Passengers,200814,333091
US-Canada Border,02/01/1998 12:00:00 AM,Bus Passengers,217992,327799
US-Canada Border,03/01/1998 12:00:00 AM,Bus Passengers,242737,323575
US-Canada Border,04/01/1998 12:00:00 AM,Bus Passengers,314888,320581
US-Canada Border,05/01/1998 12:00:00 AM,Bus Passengers,411332,320377
US-Canada Border,06/01/1998 12:00:00 AM,Bus Passengers,434358,323513
US-Canada Border,07/01/1998 12:00:00 AM,Bus Passengers,456603,327207
US-Canada Border,08/01/1998 12:00:00 AM,Bus Passengers,469482,331381
US-Canada Border,09/01/1998 12:00:00 AM,Bus Passengers,389230,335696
US-Canada Border,10/01/1998 12:00:00 AM,Bus Passengers,324912,337318
US-Canada Border,11/01/1998 12:00:00 AM,Bus Passengers,296294,336953
US-Canada Border,12/01/1998 12:00:00 AM,Bus Passengers,211030,335791
US-Canada Border,01/01/1999 12:00:00 AM,Bus Passengers,188428,332325
US-Canada Border,02/01/1999 12:00:00 AM,Bus Passengers,223511,328435
US-Canada Border,03/01/1999 12:00:00 AM,Bus Passengers,234546,325673
US-Canada Border,04/01/1999 12:00:00 AM,Bus Passengers,342981,323336
US-Canada Border,05/01/1999 12:00:00 AM,Bus Passengers,473262,323827
US-Canada Border,06/01/1999 12:00:00 AM,Bus Passengers,475393,327471
US-Canada Border,07/01/1999 12:00:00 AM,Bus Passengers,544407,330992
US-Canada Border,08/01/1999 12:00:00 AM,Bus Passengers,519084,335955
US-Canada Border,09/01/1999 12:00:00 AM,Bus Passengers,428805,340117
US-Canada Border,10/01/1999 12:00:00 AM,Bus Passengers,395318,342087
US-Canada Border,11/01/1999 12:00:00 AM,Bus Passengers,306868,343244
US-Canada Border,12/01/1999 12:00:00 AM,Bus Passengers,234869,342470
US-Canada Border,01/01/2000 12:00:00 AM,Bus Passengers,234924,340228
US-Canada Border,02/01/2000 12:00:00 AM,Bus Passengers,268268,338078
US-Canada Border,03/01/2000 12:00:00 AM,Bus Passengers,282823,336681
US-Canada Border,04/01/2000 12:00:00 AM,Bus Passengers,336697,335624
US-Canada Border,05/01/2000 12:00:00 AM,Bus Passengers,453253,335644
US-Canada Border,06/01/2000 12:00:00 AM,Bus Passengers,548269,337863
US-Canada Border,07/01/2000 12:00:00 AM,Bus Passengers,575806,341759
US-Canada Border,08/01/2000 12:00:00 AM,Bus Passengers,587211,346014
US-Canada Border,09/01/2000 12:00:00 AM,Bus Passengers,553103,350321
US-Canada Border,10/01/2000 12:00:00 AM,Bus Passengers,441070,353878
US-Canada Border,11/01/2000 12:00:00 AM,Bus Passengers,304928,355381
US-Canada Border,12/01/2000 12:00:00 AM,Bus Passengers,286591,354525
US-Canada Border,01/01/2001 12:00:00 AM,Bus Passengers,264677,353392
US-Canada Border,02/01/2001 12:00:00 AM,Bus Passengers,279293,351937
US-Canada Border,03/01/2001 12:00:00 AM,Bus Passengers,327366,350765
US-Canada Border,04/01/2001 12:00:00 AM,Bus Passengers,357153,350393
US-Canada Border,05/01/2001 12:00:00 AM,Bus Passengers,455731,350498
US-Canada Border,06/01/2001 12:00:00 AM,Bus Passengers,507553,352116
US-Canada Border,07/01/2001 12:00:00 AM,Bus Passengers,532543,354471
US-Canada Border,08/01/2001 12:00:00 AM,Bus Passengers,545938,357128
US-Canada Border,09/01/2001 12:00:00 AM,Bus Passengers,408931,359904
US-Canada Border,10/01/2001 12:00:00 AM,Bus Passengers,318743,360614
US-Canada Border,11/01/2001 12:00:00 AM,Bus Passengers,247938,360015
US-Canada Border,12/01/2001 12:00:00 AM,Bus Passengers,210570,358436
US-Canada Border,01/01/2002 12:00:00 AM,Bus Passengers,219627,356382
US-Canada Border,02/01/2002 12:00:00 AM,Bus Passengers,207948,354508
US-Canada Border,03/01/2002 12:00:00 AM,Bus Passengers,260412,352527
US-Canada Border,04/01/2002 12:00:00 AM,Bus Passengers,289209,351298
US-Canada Border,05/01/2002 12:00:00 AM,Bus Passengers,407117,350481
US-Canada Border,06/01/2002 12:00:00 AM,Bus Passengers,428995,351216
US-Canada Border,07/01/2002 12:00:00 AM,Bus Passengers,515712,352213
US-Canada Border,08/01/2002 12:00:00 AM,Bus Passengers,500091,354282
US-Canada Border,09/01/2002 12:00:00 AM,Bus Passengers,463219,356104
US-Canada Border,10/01/2002 12:00:00 AM,Bus Passengers,387228,357426
US-Canada Border,11/01/2002 12:00:00 AM,Bus Passengers,277563,357789
US-Canada Border,12/01/2002 12:00:00 AM,Bus Passengers,255742,356822
US-Canada Border,01/01/2003 12:00:00 AM,Bus Passengers,258059,355618
US-Canada Border,02/01/2003 12:00:00 AM,Bus Passengers,241792,354470
US-Canada Border,03/01/2003 12:00:00 AM,Bus Passengers,270472,353159
US-Canada Border,04/01/2003 12:00:00 AM,Bus Passengers,247388,352208
US-Canada Border,05/01/2003 12:00:00 AM,Bus Passengers,348695,351016
US-Canada Border,06/01/2003 12:00:00 AM,Bus Passengers,369731,350989
US-Canada Border,07/01/2003 12:00:00 AM,Bus Passengers,397248,351197
US-Canada Border,08/01/2003 12:00:00 AM,Bus Passengers,410442,351703
US-Canada Border,09/01/2003 12:00:00 AM,Bus Passengers,380195,352341
US-Canada Border,10/01/2003 12:00:00 AM,Bus Passengers,352039,352640
US-Canada Border,11/01/2003 12:00:00 AM,Bus Passengers,267652,352633
US-Canada Border,12/01/2003 12:00:00 AM,Bus Passengers,236257,351738
US-Canada Border,01/01/2004 12:00:00 AM,Bus Passengers,246355,350535
US-Canada Border,02/01/2004 12:00:00 AM,Bus Passengers,249551,349460
US-Canada Border,03/01/2004 12:00:00 AM,Bus Passengers,277226,348440
US-Canada Border,04/01/2004 12:00:00 AM,Bus Passengers,295150,347720
US-Canada Border,05/01/2004 12:00:00 AM,Bus Passengers,387322,347194
US-Canada Border,06/01/2004 12:00:00 AM,Bus Passengers,420414,347591
US-Canada Border,07/01/2004 12:00:00 AM,Bus Passengers,451135,348304
US-Canada Border,08/01/2004 12:00:00 AM,Bus Passengers,447833,349302
US-Canada Border,09/01/2004 12:00:00 AM,Bus Passengers,386208,350249
US-Canada Border,10/01/2004 12:00:00 AM,Bus Passengers,276481,350591
US-Canada Border,11/01/2004 12:00:00 AM,Bus Passengers,251103,349891
US-Canada Border,12/01/2004 12:00:00 AM,Bus Passengers,201602,348967
US-Canada Border,01/01/2005 12:00:00 AM,Bus Passengers,215178,347602
US-Canada Border,02/01/2005 12:00:00 AM,Bus Passengers,222414,346387
US-Canada Border,03/01/2005 12:00:00 AM,Bus Passengers,238103,345259
US-Canada Border,04/01/2005 12:00:00 AM,Bus Passengers,291100,344293
US-Canada Border,05/01/2005 12:00:00 AM,Bus Passengers,388037,343818
US-Canada Border,06/01/2005 12:00:00 AM,Bus Passengers,377301,344209
US-Canada Border,07/01/2005 12:00:00 AM,Bus Passengers,415110,344499
US-Canada Border,08/01/2005 12:00:00 AM,Bus Passengers,432937,345113
US-Canada Border,09/01/2005 12:00:00 AM,Bus Passengers,454160,345870
US-Canada Border,10/01/2005 12:00:00 AM,Bus Passengers,344484,346795
US-Canada Border,11/01/2005 12:00:00 AM,Bus Passengers,263160,346775
US-Canada Border,12/01/2005 12:00:00 AM,Bus Passengers,212874,346072
US-Canada Border,01/01/2006 12:00:00 AM,Bus Passengers,251382,344962
US-Canada Border,02/01/2006 12:00:00 AM,Bus Passengers,210590,344188
US-Canada Border,03/01/2006 12:00:00 AM,Bus Passengers,241209,343092
US-Canada Border,04/01/2006 12:00:00 AM,Bus Passengers,249113,342263
US-Canada Border,05/01/2006 12:00:00 AM,Bus Passengers,359999,341511
US-Canada Border,06/01/2006 12:00:00 AM,Bus Passengers,284032,341658
US-Canada Border,07/01/2006 12:00:00 AM,Bus Passengers,381743,341200
US-Canada Border,08/01/2006 12:00:00 AM,Bus Passengers,301791,341519
US-Canada Border,09/01/2006 12:00:00 AM,Bus Passengers,266393,341208
US-Canada Border,10/01/2006 12:00:00 AM,Bus Passengers,475409,340628
US-Canada Border,11/01/2006 12:00:00 AM,Bus Passengers,255862,341664
US-Canada Border,12/01/2006 12:00:00 AM,Bus Passengers,221580,341009
US-Canada Border,01/01/2007 12:00:00 AM,Bus Passengers,194298,340104
US-Canada Border,02/01/2007 12:00:00 AM,Bus Passengers,191802,339007
US-Canada Border,03/01/2007 12:00:00 AM,Bus Passengers,230391,337908
US-Canada Border,04/01/2007 12:00:00 AM,Bus Passengers,280889,337111
US-Canada Border,05/01/2007 12:00:00 AM,Bus Passengers,393720,336697
US-Canada Border,06/01/2007 12:00:00 AM,Bus Passengers,381684,337113
US-Canada Border,07/01/2007 12:00:00 AM,Bus Passengers,390318,337435
US-Canada Border,08/01/2007 12:00:00 AM,Bus Passengers,404137,337815
US-Canada Border,09/01/2007 12:00:00 AM,Bus Passengers,354549,338288
US-Canada Border,10/01/2007 12:00:00 AM,Bus Passengers,344879,338403
US-Canada Border,11/01/2007 12:00:00 AM,Bus Passengers,263206,338448
US-Canada Border,12/01/2007 12:00:00 AM,Bus Passengers,254758,337921
US-Canada Border,01/01/2008 12:00:00 AM,Bus Passengers,225933,337343
US-Canada Border,02/01/2008 12:00:00 AM,Bus Passengers,236574,336574
US-Canada Border,03/01/2008 12:00:00 AM,Bus Passengers,244614,335889
US-Canada Border,04/01/2008 12:00:00 AM,Bus Passengers,263155,335268
US-Canada Border,05/01/2008 12:00:00 AM,Bus Passengers,355655,334780
US-Canada Border,06/01/2008 12:00:00 AM,Bus Passengers,346933,334920
US-Canada Border,07/01/2008 12:00:00 AM,Bus Passengers,363110,335000
US-Canada Border,08/01/2008 12:00:00 AM,Bus Passengers,365139,335186
US-Canada Border,09/01/2008 12:00:00 AM,Bus Passengers,307375,335383
US-Canada Border,10/01/2008 12:00:00 AM,Bus Passengers,302407,335199
US-Canada Border,11/01/2008 12:00:00 AM,Bus Passengers,230813,334986
US-Canada Border,12/01/2008 12:00:00 AM,Bus Passengers,162597,334313
US-Canada Border,01/01/2009 12:00:00 AM,Bus Passengers,141447,333212
US-Canada Border,02/01/2009 12:00:00 AM,Bus Passengers,149370,331990
US-Canada Border,03/01/2009 12:00:00 AM,Bus Passengers,150183,330834
US-Canada Border,04/01/2009 12:00:00 AM,Bus Passengers,203755,329697
US-Canada Border,05/01/2009 12:00:00 AM,Bus Passengers,277709,328909
US-Canada Border,06/01/2009 12:00:00 AM,Bus Passengers,229736,328590
US-Canada Border,07/01/2009 12:00:00 AM,Bus Passengers,269921,327979
US-Canada Border,08/01/2009 12:00:00 AM,Bus Passengers,286052,327622
US-Canada Border,09/01/2009 12:00:00 AM,Bus Passengers,256397,327368
US-Canada Border,10/01/2009 12:00:00 AM,Bus Passengers,206523,326937
US-Canada Border,11/01/2009 12:00:00 AM,Bus Passengers,174109,326211
US-Canada Border,12/01/2009 12:00:00 AM,Bus Passengers,158215,325300
US-Canada Border,01/01/2010 12:00:00 AM,Bus Passengers,139976,324305
US-Canada Border,02/01/2010 12:00:00 AM,Bus Passengers,138275,323214
US-Canada Border,03/01/2010 12:00:00 AM,Bus Passengers,152298,322126
US-Canada Border,04/01/2010 12:00:00 AM,Bus Passengers,220638,321132
US-Canada Border,05/01/2010 12:00:00 AM,Bus Passengers,255618,320547
US-Canada Border,06/01/2010 12:00:00 AM,Bus Passengers,238559,320171
US-Canada Border,07/01/2010 12:00:00 AM,Bus Passengers,273919,319701
US-Canada Border,08/01/2010 12:00:00 AM,Bus Passengers,279185,319439
US-Canada Border,09/01/2010 12:00:00 AM,Bus Passengers,239495,319210
US-Canada Border,10/01/2010 12:00:00 AM,Bus Passengers,207699,318759
US-Canada Border,11/01/2010 12:00:00 AM,Bus Passengers,164769,318135
US-Canada Border,12/01/2010 12:00:00 AM,Bus Passengers,140795,317278
US-Canada Border,01/01/2011 12:00:00 AM,Bus Passengers,122501,316297
US-Canada Border,02/01/2011 12:00:00 AM,Bus Passengers,128865,315226
US-Canada Border,03/01/2011 12:00:00 AM,Bus Passengers,146506,314202
US-Canada Border,04/01/2011 12:00:00 AM,Bus Passengers,206660,313285
US-Canada Border,05/01/2011 12:00:00 AM,Bus Passengers,256246,312705
US-Canada Border,06/01/2011 12:00:00 AM,Bus Passengers,246356,312399
US-Canada Border,07/01/2011 12:00:00 AM,Bus Passengers,284762,312043
US-Canada Border,08/01/2011 12:00:00 AM,Bus Passengers,278337,311897
US-Canada Border,09/01/2011 12:00:00 AM,Bus Passengers,243856,311718
US-Canada Border,10/01/2011 12:00:00 AM,Bus Passengers,207912,311358
US-Canada Border,11/01/2011 12:00:00 AM,Bus Passengers,168430,310813
US-Canada Border,12/01/2011 12:00:00 AM,Bus Passengers,161998,310067
US-Canada Border,01/01/2012 12:00:00 AM,Bus Passengers,123067,309295
US-Canada Border,02/01/2012 12:00:00 AM,Bus Passengers,133961,308330
US-Canada Border,03/01/2012 12:00:00 AM,Bus Passengers,150053,307431
US-Canada Border,04/01/2012 12:00:00 AM,Bus Passengers,196782,306623
US-Canada Border,05/01/2012 12:00:00 AM,Bus Passengers,256879,306062
US-Canada Border,06/01/2012 12:00:00 AM,Bus Passengers,260624,305812
US-Canada Border,07/01/2012 12:00:00 AM,Bus Passengers,264921,305583
US-Canada Border,08/01/2012 12:00:00 AM,Bus Passengers,301059,305378
US-Canada Border,09/01/2012 12:00:00 AM,Bus Passengers,242833,305356
US-Canada Border,10/01/2012 12:00:00 AM,Bus Passengers,201843,305044
US-Canada Border,11/01/2012 12:00:00 AM,Bus Passengers,153491,304533
US-Canada Border,12/01/2012 12:00:00 AM,Bus Passengers,150095,303788
US-Canada Border,01/01/2013 12:00:00 AM,Bus Passengers,110459,303034
US-Canada Border,02/01/2013 12:00:00 AM,Bus Passengers,116814,302094
US-Canada Border,03/01/2013 12:00:00 AM,Bus Passengers,155080,301194
US-Canada Border,04/01/2013 12:00:00 AM,Bus Passengers,204930,300488
US-Canada Border,05/01/2013 12:00:00 AM,Bus Passengers,251514,300028
US-Canada Border,06/01/2013 12:00:00 AM,Bus Passengers,241095,299795
US-Canada Border,07/01/2013 12:00:00 AM,Bus Passengers,250825,299515
US-Canada Border,08/01/2013 12:00:00 AM,Bus Passengers,296286,299284
US-Canada Border,09/01/2013 12:00:00 AM,Bus Passengers,230454,299269
US-Canada Border,10/01/2013 12:00:00 AM,Bus Passengers,208097,298945
US-Canada Border,11/01/2013 12:00:00 AM,Bus Passengers,167570,298520
US-Canada Border,12/01/2013 12:00:00 AM,Bus Passengers,142820,297910
US-Canada Border,01/01/2014 12:00:00 AM,Bus Passengers,110227,297191
US-Canada Border,02/01/2014 12:00:00 AM,Bus Passengers,111190,296329
US-Canada Border,03/01/2014 12:00:00 AM,Bus Passengers,132912,295479
US-Canada Border,04/01/2014 12:00:00 AM,Bus Passengers,179223,294736
US-Canada Border,05/01/2014 12:00:00 AM,Bus Passengers,270619,294210
US-Canada Border,06/01/2014 12:00:00 AM,Bus Passengers,232846,294103
US-Canada Border,07/01/2014 12:00:00 AM,Bus Passengers,244119,293827
US-Canada Border,08/01/2014 12:00:00 AM,Bus Passengers,283648,293604
US-Canada Border,09/01/2014 12:00:00 AM,Bus Passengers,220253,293559
US-Canada Border,10/01/2014 12:00:00 AM,Bus Passengers,191949,293233
US-Canada Border,11/01/2014 12:00:00 AM,Bus Passengers,141118,292784
US-Canada Border,12/01/2014 12:00:00 AM,Bus Passengers,125678,292115
US-Canada Border,01/01/2015 12:00:00 AM,Bus Passengers,102091,291385
US-Canada Border,02/01/2015 12:00:00 AM,Bus Passengers,106349,290558
US-Canada Border,03/01/2015 12:00:00 AM,Bus Passengers,114560,289757
US-Canada Border,04/01/2015 12:00:00 AM,Bus Passengers,157703,288998
US-Canada Border,05/01/2015 12:00:00 AM,Bus Passengers,220010,288432
US-Canada Border,06/01/2015 12:00:00 AM,Bus Passengers,218086,288138
US-Canada Border,07/01/2015 12:00:00 AM,Bus Passengers,250710,287838
US-Canada Border,08/01/2015 12:00:00 AM,Bus Passengers,249317,287680
US-Canada Border,09/01/2015 12:00:00 AM,Bus Passengers,218772,287517
US-Canada Border,10/01/2015 12:00:00 AM,Bus Passengers,176348,287226
US-Canada Border,11/01/2015 12:00:00 AM,Bus Passengers,115394,286760
US-Canada Border,12/01/2015 12:00:00 AM,Bus Passengers,109880,286042
US-Canada Border,01/01/2016 12:00:00 AM,Bus Passengers,91758,285307
US-Canada Border,02/01/2016 12:00:00 AM,Bus Passengers,97397,284503
US-Canada Border,03/01/2016 12:00:00 AM,Bus Passengers,109134,283729
US-Canada Border,04/01/2016 12:00:00 AM,Bus Passengers,132435,283010
US-Canada Border,05/01/2016 12:00:00 AM,Bus Passengers,211733,282392
US-Canada Border,06/01/2016 12:00:00 AM,Bus Passengers,218490,282103
US-Canada Border,07/01/2016 12:00:00 AM,Bus Passengers,245107,281844
US-Canada Border,08/01/2016 12:00:00 AM,Bus Passengers,237896,281695
US-Canada Border,09/01/2016 12:00:00 AM,Bus Passengers,201342,281518
US-Canada Border,10/01/2016 12:00:00 AM,Bus Passengers,173454,281196
US-Canada Border,11/01/2016 12:00:00 AM,Bus Passengers,115672,280765
US-Canada Border,12/01/2016 12:00:00 AM,Bus Passengers,104876,280107
US-Canada Border,01/01/2017 12:00:00 AM,Bus Passengers,84754,279411
US-Canada Border,02/01/2017 12:00:00 AM,Bus Passengers,88227,278641
US-Canada Border,03/01/2017 12:00:00 AM,Bus Passengers,93673,277891
US-Canada Border,04/01/2017 12:00:00 AM,Bus Passengers,135870,277168
US-Canada Border,05/01/2017 12:00:00 AM,Bus Passengers,194863,276616
US-Canada Border,06/01/2017 12:00:00 AM,Bus Passengers,211001,276297
US-Canada Border,07/01/2017 12:00:00 AM,Bus Passengers,241711,276043
US-Canada Border,08/01/2017 12:00:00 AM,Bus Passengers,242143,275910
US-Canada Border,09/01/2017 12:00:00 AM,Bus Passengers,195397,275780
US-Canada Border,10/01/2017 12:00:00 AM,Bus Passengers,169178,275472
US-Canada Border,11/01/2017 12:00:00 AM,Bus Passengers,106550,275066
US-Canada Border,12/01/2017 12:00:00 AM,Bus Passengers,101295,274425
US-Canada Border,01/01/2018 12:00:00 AM,Bus Passengers,77412,273769
US-Canada Border,02/01/2018 12:00:00 AM,Bus Passengers,85214,273028
US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,108766,272321
US-Canada Border,04/01/2018 12:00:00 AM,Bus Passengers,116462,271708
US-Canada Border,05/01/2018 12:00:00 AM,Bus Passengers,197790,271128
US-Canada Border,06/01/2018 12:00:00 AM,Bus Passengers,211997,270855
US-Canada Border,07/01/2018 12:00:00 AM,Bus Passengers,223674,270637
US-Canada Border,08/01/2018 12:00:00 AM,Bus Passengers,239821,270463
US-Canada Border,09/01/2018 12:00:00 AM,Bus Passengers,179957,270350
US-Canada Border,10/01/2018 12:00:00 AM,Bus Passengers,158773,270018
US-Canada Border,11/01/2018 12:00:00 AM,Bus Passengers,105606,269611
US-Canada Border,12/01/2018 12:00:00 AM,Bus Passengers,90296,269014
US-Canada Border,01/01/2019 12:00:00 AM,Bus Passengers,74112,268366
US-Canada Border,02/01/2019 12:00:00 AM,Bus Passengers,75740,267664
US-Canada Border,03/01/2019 12:00:00 AM,Bus Passengers,89326,266973
US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,120438,266336
US-Canada Border,05/01/2019 12:00:00 AM,Bus Passengers,190178,265814
US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,202261,265544
US-Canada Border,07/01/2019 12:00:00 AM,Bus Passengers,219504,265319
US-Canada Border,08/01/2019 12:00:00 AM,Bus Passengers,251296,265157
US-Canada Border,09/01/2019 12:00:00 AM,Bus Passengers,171967,265108
US-Canada Border,10/01/2019 12:00:00 AM,Bus Passengers,146932,264781
US-Canada Border,11/01/2019 12:00:00 AM,Bus Passengers,96580,264368
US-Canada Border,12/01/2019 12:00:00 AM,Bus Passengers,74776,263783
US-Canada Border,01/01/1996 12:00:00 AM,Buses,8399,0
US-Canada Border,02/01/1996 12:00:00 AM,Buses,9780,8399
US-Canada Border,03/01/1996 12:00:00 AM,Buses,10840,9089
US-Canada Border,04/01/1996 12:00:00 AM,Buses,13210,9672
US-Canada Border,05/01/1996 12:00:00 AM,Buses,17776,10556
US-Canada Border,06/01/1996 12:00:00 AM,Buses,17981,12000
US-Canada Border,07/01/1996 12:00:00 AM,Buses,19854,12996
US-Canada Border,08/01/1996 12:00:00 AM,Buses,20183,13975
US-Canada Border,09/01/1996 12:00:00 AM,Buses,16724,14751
US-Canada Border,10/01/1996 12:00:00 AM,Buses,14787,14970
US-Canada Border,11/01/1996 12:00:00 AM,Buses,12882,14951
US-Canada Border,12/01/1996 12:00:00 AM,Buses,10863,14762
US-Canada Border,01/01/1997 12:00:00 AM,Buses,8605,14437
US-Canada Border,02/01/1997 12:00:00 AM,Buses,9184,13988
US-Canada Border,03/01/1997 12:00:00 AM,Buses,11625,13644
US-Canada Border,04/01/1997 12:00:00 AM,Buses,12090,13509
US-Canada Border,05/01/1997 12:00:00 AM,Buses,16610,13420
US-Canada Border,06/01/1997 12:00:00 AM,Buses,17852,13607
US-Canada Border,07/01/1997 12:00:00 AM,Buses,18587,13842
US-Canada Border,08/01/1997 12:00:00 AM,Buses,20320,14091
US-Canada Border,09/01/1997 12:00:00 AM,Buses,16102,14402
US-Canada Border,10/01/1997 12:00:00 AM,Buses,13527,14482
US-Canada Border,11/01/1997 12:00:00 AM,Buses,9910,14438
US-Canada Border,12/01/1997 12:00:00 AM,Buses,9808,14241
US-Canada Border,01/01/1998 12:00:00 AM,Buses,9602,14056
US-Canada Border,02/01/1998 12:00:00 AM,Buses,10103,13877
US-Canada Border,03/01/1998 12:00:00 AM,Buses,10969,13731
US-Canada Border,04/01/1998 12:00:00 AM,Buses,13252,13628
US-Canada Border,05/01/1998 12:00:00 AM,Buses,17113,13614
US-Canada Border,06/01/1998 12:00:00 AM,Buses,18810,13734
US-Canada Border,07/01/1998 12:00:00 AM,Buses,20089,13903
US-Canada Border,08/01/1998 12:00:00 AM,Buses,20398,14102
US-Canada Border,09/01/1998 12:00:00 AM,Buses,16735,14298
US-Canada Border,10/01/1998 12:00:00 AM,Buses,14379,14371
US-Canada Border,11/01/1998 12:00:00 AM,Buses,11617,14371
US-Canada Border,12/01/1998 12:00:00 AM,Buses,10396,14292
US-Canada Border,01/01/1999 12:00:00 AM,Buses,9010,14183
US-Canada Border,02/01/1999 12:00:00 AM,Buses,10174,14043
US-Canada Border,03/01/1999 12:00:00 AM,Buses,10605,13941
US-Canada Border,04/01/1999 12:00:00 AM,Buses,13294,13855
US-Canada Border,05/01/1999 12:00:00 AM,Buses,18065,13840
US-Canada Border,06/01/1999 12:00:00 AM,Buses,19285,13943
US-Canada Border,07/01/1999 12:00:00 AM,Buses,22135,14070
US-Canada Border,08/01/1999 12:00:00 AM,Buses,20914,14257
US-Canada Border,09/01/1999 12:00:00 AM,Buses,18072,14408
US-Canada Border,10/01/1999 12:00:00 AM,Buses,15398,14489
US-Canada Border,11/01/1999 12:00:00 AM,Buses,14278,14508
US-Canada Border,12/01/1999 12:00:00 AM,Buses,10447,14503
US-Canada Border,01/01/2000 12:00:00 AM,Buses,10534,14418
US-Canada Border,02/01/2000 12:00:00 AM,Buses,11564,14338
US-Canada Border,03/01/2000 12:00:00 AM,Buses,12044,14282
US-Canada Border,04/01/2000 12:00:00 AM,Buses,14265,14238
US-Canada Border,05/01/2000 12:00:00 AM,Buses,17306,14238
US-Canada Border,06/01/2000 12:00:00 AM,Buses,20314,14295
US-Canada Border,07/01/2000 12:00:00 AM,Buses,21755,14406
US-Canada Border,08/01/2000 12:00:00 AM,Buses,21673,14539
US-Canada Border,09/01/2000 12:00:00 AM,Buses,20752,14666
US-Canada Border,10/01/2000 12:00:00 AM,Buses,16227,14772
US-Canada Border,11/01/2000 12:00:00 AM,Buses,11775,14797
US-Canada Border,12/01/2000 12:00:00 AM,Buses,11055,14745
US-Canada Border,01/01/2001 12:00:00 AM,Buses,10498,14683
US-Canada Border,02/01/2001 12:00:00 AM,Buses,10915,14614
US-Canada Border,03/01/2001 12:00:00 AM,Buses,12486,14554
US-Canada Border,04/01/2001 12:00:00 AM,Buses,12991,14521
US-Canada Border,05/01/2001 12:00:00 AM,Buses,16579,14497
US-Canada Border,06/01/2001 12:00:00 AM,Buses,18843,14529
US-Canada Border,07/01/2001 12:00:00 AM,Buses,21189,14594
US-Canada Border,08/01/2001 12:00:00 AM,Buses,20058,14692
US-Canada Border,09/01/2001 12:00:00 AM,Buses,15102,14770
US-Canada Border,10/01/2001 12:00:00 AM,Buses,12497,14774
US-Canada Border,11/01/2001 12:00:00 AM,Buses,9873,14741
US-Canada Border,12/01/2001 12:00:00 AM,Buses,8381,14672
US-Canada Border,01/01/2002 12:00:00 AM,Buses,8758,14584
US-Canada Border,02/01/2002 12:00:00 AM,Buses,8178,14504
US-Canada Border,03/01/2002 12:00:00 AM,Buses,10375,14418
US-Canada Border,04/01/2002 12:00:00 AM,Buses,11094,14364
US-Canada Border,05/01/2002 12:00:00 AM,Buses,15513,14320
US-Canada Border,06/01/2002 12:00:00 AM,Buses,16820,14335
US-Canada Border,07/01/2002 12:00:00 AM,Buses,19998,14366
US-Canada Border,08/01/2002 12:00:00 AM,Buses,18421,14437
US-Canada Border,09/01/2002 12:00:00 AM,Buses,16899,14486
US-Canada Border,10/01/2002 12:00:00 AM,Buses,13869,14515
US-Canada Border,11/01/2002 12:00:00 AM,Buses,10795,14507
US-Canada Border,12/01/2002 12:00:00 AM,Buses,10241,14462
US-Canada Border,01/01/2003 12:00:00 AM,Buses,11371,14411
US-Canada Border,02/01/2003 12:00:00 AM,Buses,10324,14375
US-Canada Border,03/01/2003 12:00:00 AM,Buses,11325,14327
US-Canada Border,04/01/2003 12:00:00 AM,Buses,10412,14292
US-Canada Border,05/01/2003 12:00:00 AM,Buses,13821,14247
